timestamp,camera_id,person_id,status,severity,rule_triggered,reason,score,confidence
2026-05-11T05:46:20.497432+00:00,cam-1,cam-1-p3,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.7596
2026-05-11T05:46:20.497432+00:00,cam-1,cam-1-p4,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.6747
2026-05-11T05:46:20.497432+00:00,cam-1,cam-1-p5,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.6059
2026-05-11T05:46:20.497432+00:00,cam-1,cam-1-p6,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.5279
2026-05-11T05:46:21.072855+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8968
2026-05-11T05:46:21.072855+00:00,cam-1,cam-1-p2,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8352
2026-05-11T05:46:21.072855+00:00,cam-1,cam-1-p3,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.7540
2026-05-11T05:46:21.072855+00:00,cam-1,cam-1-p4,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.6840
2026-05-11T05:46:21.072855+00:00,cam-1,cam-1-p5,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.5913
2026-05-11T05:46:21.072855+00:00,cam-1,cam-1-p6,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.4724
2026-05-11T05:46:21.579624+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.9265
2026-05-11T05:46:21.579624+00:00,cam-1,cam-1-p2,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8326
2026-05-11T05:46:21.579624+00:00,cam-1,cam-1-p3,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.7507
2026-05-11T05:46:21.579624+00:00,cam-1,cam-1-p4,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.6947
2026-05-11T05:46:21.579624+00:00,cam-1,cam-1-p5,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.5837
2026-05-11T05:46:21.579624+00:00,cam-1,cam-1-p6,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.4509
2026-05-11T05:47:25.650189+00:00,unsafe-images,unsafe-images-p1,Unsafe,red,R0_DATASET_UNSAFE,Dataset sample labeled unsafe,0,0.8206
2026-05-11T05:47:26.367071+00:00,unsafe-images,unsafe-images-p1,Unsafe,red,R0_DATASET_UNSAFE,Dataset sample labeled unsafe,0,0.6893
2026-05-11T05:47:27.039182+00:00,unsafe-images,unsafe-images-p1,Unsafe,red,R0_DATASET_UNSAFE,Dataset sample labeled unsafe,0,0.8113
2026-05-11T05:47:27.039182+00:00,unsafe-images,unsafe-images-p2,Unsafe,red,R0_DATASET_UNSAFE,Dataset sample labeled unsafe,0,0.8054
2026-05-11T05:47:27.623678+00:00,unsafe-images,unsafe-images-p1,Unsafe,red,R0_DATASET_UNSAFE,Dataset sample labeled unsafe,0,0.9119
2026-05-11T05:47:27.623678+00:00,unsafe-images,unsafe-images-p2,Unsafe,red,R0_DATASET_UNSAFE,Dataset sample labeled unsafe,0,0.8479
2026-05-11T05:47:27.623678+00:00,unsafe-images,unsafe-images-p3,Unsafe,red,R0_DATASET_UNSAFE,Dataset sample labeled unsafe,0,0.7901
2026-05-11T05:47:28.174937+00:00,unsafe-images,unsafe-images-p1,Unsafe,red,R0_DATASET_UNSAFE,Dataset sample labeled unsafe,0,0.8262
2026-05-11T05:47:28.174937+00:00,unsafe-images,unsafe-images-p2,Unsafe,red,R0_DATASET_UNSAFE,Dataset sample labeled unsafe,0,0.8214
2026-05-11T05:47:28.719641+00:00,unsafe-images,unsafe-images-p1,Unsafe,red,R0_DATASET_UNSAFE,Dataset sample labeled unsafe,0,0.7167
2026-05-11T05:47:28.719641+00:00,unsafe-images,unsafe-images-p2,Unsafe,red,R0_DATASET_UNSAFE,Dataset sample labeled unsafe,0,0.4654
2026-05-11T05:47:29.250718+00:00,unsafe-images,unsafe-images-p1,Unsafe,red,R0_DATASET_UNSAFE,Dataset sample labeled unsafe,0,0.8253
2026-05-11T05:47:29.786932+00:00,unsafe-images,unsafe-images-p1,Unsafe,red,R0_DATASET_UNSAFE,Dataset sample labeled unsafe,0,0.7983
2026-05-11T05:47:30.307068+00:00,unsafe-images,unsafe-images-p1,Unsafe,red,R0_DATASET_UNSAFE,Dataset sample labeled unsafe,0,0.9195
2026-05-11T05:47:30.852126+00:00,unsafe-images,unsafe-images-p0,Unsafe,red,R0_NO_PERSON_DETECTED,No person detected in unsafe dataset sample,0,0.0000
2026-05-11T05:47:31.384131+00:00,unsafe-images,unsafe-images-p1,Unsafe,red,R0_DATASET_UNSAFE,Dataset sample labeled unsafe,0,0.8112
2026-05-11T05:47:31.921381+00:00,unsafe-images,unsafe-images-p1,Unsafe,red,R0_DATASET_UNSAFE,Dataset sample labeled unsafe,0,0.8406
2026-05-11T05:47:31.921381+00:00,unsafe-images,unsafe-images-p2,Unsafe,red,R0_DATASET_UNSAFE,Dataset sample labeled unsafe,0,0.6460
2026-05-11T05:47:32.467917+00:00,unsafe-images,unsafe-images-p1,Unsafe,red,R0_DATASET_UNSAFE,Dataset sample labeled unsafe,0,0.8377
2026-05-11T05:47:32.467917+00:00,unsafe-images,unsafe-images-p2,Unsafe,red,R0_DATASET_UNSAFE,Dataset sample labeled unsafe,0,0.8167
2026-05-11T05:47:32.467917+00:00,unsafe-images,unsafe-images-p3,Unsafe,red,R0_DATASET_UNSAFE,Dataset sample labeled unsafe,0,0.7984
2026-05-11T05:47:32.467917+00:00,unsafe-images,unsafe-images-p4,Unsafe,red,R0_DATASET_UNSAFE,Dataset sample labeled unsafe,0,0.4876
2026-05-11T05:47:33.062157+00:00,unsafe-images,unsafe-images-p1,Unsafe,red,R0_DATASET_UNSAFE,Dataset sample labeled unsafe,0,0.8796
2026-05-11T05:47:33.596239+00:00,unsafe-images,unsafe-images-p1,Unsafe,red,R0_DATASET_UNSAFE,Dataset sample labeled unsafe,0,0.7596
2026-05-11T05:47:34.142020+00:00,unsafe-images,unsafe-images-p1,Unsafe,red,R0_DATASET_UNSAFE,Dataset sample labeled unsafe,0,0.8995
2026-05-11T05:47:34.142020+00:00,unsafe-images,unsafe-images-p2,Unsafe,red,R0_DATASET_UNSAFE,Dataset sample labeled unsafe,0,0.8663
2026-05-11T05:47:34.142020+00:00,unsafe-images,unsafe-images-p3,Unsafe,red,R0_DATASET_UNSAFE,Dataset sample labeled unsafe,0,0.8636
2026-05-11T05:47:34.142020+00:00,unsafe-images,unsafe-images-p4,Unsafe,red,R0_DATASET_UNSAFE,Dataset sample labeled unsafe,0,0.8119
2026-05-11T05:47:34.695745+00:00,unsafe-images,unsafe-images-p1,Unsafe,red,R0_DATASET_UNSAFE,Dataset sample labeled unsafe,0,0.8764
2026-05-11T05:47:34.695745+00:00,unsafe-images,unsafe-images-p2,Unsafe,red,R0_DATASET_UNSAFE,Dataset sample labeled unsafe,0,0.7700
2026-05-11T05:47:34.695745+00:00,unsafe-images,unsafe-images-p3,Unsafe,red,R0_DATASET_UNSAFE,Dataset sample labeled unsafe,0,0.7261
2026-05-11T05:47:35.292400+00:00,unsafe-images,unsafe-images-p1,Unsafe,red,R0_DATASET_UNSAFE,Dataset sample labeled unsafe,0,0.5579
2026-05-11T05:54:40.905254+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8682
2026-05-11T05:54:40.905254+00:00,cam-1,cam-1-p2,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.4922
2026-05-11T05:54:41.443849+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.9209
2026-05-11T05:54:42.041761+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.9125
2026-05-11T05:54:42.604486+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8998
2026-05-11T05:54:43.232342+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.9073
2026-05-11T05:54:43.755364+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.9054
2026-05-11T05:54:44.297769+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.9032
2026-05-11T05:54:44.798503+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.9104
2026-05-11T05:54:45.408871+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8975
2026-05-11T05:54:45.940341+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.9095
2026-05-11T05:54:46.484228+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.9037
2026-05-11T05:54:47.005195+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8826
2026-05-11T05:54:47.609902+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.9095
2026-05-11T05:54:48.176122+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.9208
2026-05-11T05:54:48.701249+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.9011
2026-05-11T05:54:49.249609+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.9172
2026-05-11T05:54:49.910063+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.9060
2026-05-11T05:54:50.462712+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.9080
2026-05-11T05:54:51.011208+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.9076
2026-05-11T05:54:51.603217+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.9111
2026-05-11T05:54:52.249576+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.9190
2026-05-11T05:54:52.782684+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.9140
2026-05-11T05:54:53.376696+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.9223
2026-05-11T05:54:53.961504+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.9063
2026-05-11T05:54:54.558791+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.9151
2026-05-11T05:54:55.077482+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.9242
2026-05-11T05:55:30.878457+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8770
2026-05-11T05:55:30.878457+00:00,cam-1,cam-1-p2,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8644
2026-05-11T05:55:30.878457+00:00,cam-1,cam-1-p3,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.7078
2026-05-11T05:55:30.878457+00:00,cam-1,cam-1-p4,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.6873
2026-05-11T05:55:31.414560+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8834
2026-05-11T05:55:31.414560+00:00,cam-1,cam-1-p2,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8596
2026-05-11T05:55:31.414560+00:00,cam-1,cam-1-p3,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.7228
2026-05-11T05:55:31.414560+00:00,cam-1,cam-1-p4,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.6896
2026-05-11T05:55:31.414560+00:00,cam-1,cam-1-p5,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.4519
2026-05-11T05:55:31.958388+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8819
2026-05-11T05:55:31.958388+00:00,cam-1,cam-1-p2,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8543
2026-05-11T05:55:31.958388+00:00,cam-1,cam-1-p3,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.7240
2026-05-11T05:55:31.958388+00:00,cam-1,cam-1-p4,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.6727
2026-05-11T05:55:31.958388+00:00,cam-1,cam-1-p5,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.4840
2026-05-11T05:55:32.513940+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8855
2026-05-11T05:55:32.513940+00:00,cam-1,cam-1-p2,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8500
2026-05-11T05:55:32.513940+00:00,cam-1,cam-1-p3,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.7052
2026-05-11T05:55:32.513940+00:00,cam-1,cam-1-p4,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.6931
2026-05-11T05:55:33.045209+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8887
2026-05-11T05:55:33.045209+00:00,cam-1,cam-1-p2,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8510
2026-05-11T05:55:33.045209+00:00,cam-1,cam-1-p3,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.7093
2026-05-11T05:55:33.045209+00:00,cam-1,cam-1-p4,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.6926
2026-05-11T05:55:33.740321+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8831
2026-05-11T05:55:33.740321+00:00,cam-1,cam-1-p2,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8490
2026-05-11T05:55:33.740321+00:00,cam-1,cam-1-p3,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.7137
2026-05-11T05:55:33.740321+00:00,cam-1,cam-1-p4,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.6763
2026-05-11T05:55:34.382512+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8815
2026-05-11T05:55:34.382512+00:00,cam-1,cam-1-p2,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8434
2026-05-11T05:55:34.382512+00:00,cam-1,cam-1-p3,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.7123
2026-05-11T05:55:34.382512+00:00,cam-1,cam-1-p4,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.6779
2026-05-11T05:55:35.098952+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8708
2026-05-11T05:55:35.098952+00:00,cam-1,cam-1-p2,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8449
2026-05-11T05:55:35.098952+00:00,cam-1,cam-1-p3,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.7121
2026-05-11T05:55:35.098952+00:00,cam-1,cam-1-p4,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.6782
2026-05-11T05:55:35.098952+00:00,cam-1,cam-1-p5,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.4946
2026-05-11T05:55:35.578920+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8606
2026-05-11T05:55:35.578920+00:00,cam-1,cam-1-p2,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8427
2026-05-11T05:55:35.578920+00:00,cam-1,cam-1-p3,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.7020
2026-05-11T05:55:35.578920+00:00,cam-1,cam-1-p4,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.6893
2026-05-11T05:55:35.578920+00:00,cam-1,cam-1-p5,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.5194
2026-05-11T05:55:36.137130+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8563
2026-05-11T05:55:36.137130+00:00,cam-1,cam-1-p2,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8436
2026-05-11T05:55:36.137130+00:00,cam-1,cam-1-p3,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.7107
2026-05-11T05:55:36.137130+00:00,cam-1,cam-1-p4,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.6912
2026-05-11T05:55:36.137130+00:00,cam-1,cam-1-p5,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.4992
2026-05-11T05:55:36.675430+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8433
2026-05-11T05:55:36.675430+00:00,cam-1,cam-1-p2,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8427
2026-05-11T05:55:36.675430+00:00,cam-1,cam-1-p3,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.7015
2026-05-11T05:55:36.675430+00:00,cam-1,cam-1-p4,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.6932
2026-05-11T05:55:36.675430+00:00,cam-1,cam-1-p5,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.4520
2026-05-11T05:55:37.201802+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8468
2026-05-11T05:55:37.201802+00:00,cam-1,cam-1-p2,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8145
2026-05-11T05:55:37.201802+00:00,cam-1,cam-1-p3,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.7045
2026-05-11T05:55:37.201802+00:00,cam-1,cam-1-p4,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.6946
2026-05-11T05:55:37.725094+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8430
2026-05-11T05:55:37.725094+00:00,cam-1,cam-1-p2,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8214
2026-05-11T05:55:37.725094+00:00,cam-1,cam-1-p3,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.6953
2026-05-11T05:55:37.725094+00:00,cam-1,cam-1-p4,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.6890
2026-05-11T05:55:38.261339+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8450
2026-05-11T05:55:38.261339+00:00,cam-1,cam-1-p2,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.7128
2026-05-11T05:55:38.261339+00:00,cam-1,cam-1-p3,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.6917
2026-05-11T05:55:38.261339+00:00,cam-1,cam-1-p4,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.6342
2026-05-11T05:55:38.767123+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8380
2026-05-11T05:55:38.767123+00:00,cam-1,cam-1-p2,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.7644
2026-05-11T05:55:38.767123+00:00,cam-1,cam-1-p3,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.7341
2026-05-11T05:55:38.767123+00:00,cam-1,cam-1-p4,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.6824
2026-05-11T05:55:38.767123+00:00,cam-1,cam-1-p5,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.4516
2026-05-11T05:55:39.427503+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8352
2026-05-11T05:55:39.427503+00:00,cam-1,cam-1-p2,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8342
2026-05-11T05:55:39.427503+00:00,cam-1,cam-1-p3,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.7452
2026-05-11T05:55:39.427503+00:00,cam-1,cam-1-p4,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.6827
2026-05-11T05:55:39.427503+00:00,cam-1,cam-1-p5,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.5006
2026-05-11T05:55:40.017483+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8723
2026-05-11T05:55:40.017483+00:00,cam-1,cam-1-p2,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8289
2026-05-11T05:55:40.017483+00:00,cam-1,cam-1-p3,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.7669
2026-05-11T05:55:40.017483+00:00,cam-1,cam-1-p4,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.6770
2026-05-11T05:55:40.017483+00:00,cam-1,cam-1-p5,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.4638
2026-05-11T05:55:40.017483+00:00,cam-1,cam-1-p6,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.4540
2026-05-11T05:55:40.580034+00:00,cam-1,cam-1-p1,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8909
2026-05-11T05:55:40.580034+00:00,cam-1,cam-1-p2,Unsafe,red,R0_LIVE_PPE_MODEL_UNAVAILABLE,PPE model unavailable in live monitoring mode,0,0.8302
